"id_concept","id_dico","lib","type","id_sub","sEli","sPre","genre","s","p","id_adj","aEli","aPre","m_s","f_s","m_p","f_p","id_verbe","id_conj","vEli","vPre","id_gen","valeur","id_syn","num","ordre","syLib"
"60564","34","commun 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"62370","0","vil",,"e","s","es",NULL,NULL,NULL,NULL,"41390","[a_normal]",NULL,NULL,NULL,NULL
"60564","34","commun 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"62370","0","vil",,"e","s","es",NULL,NULL,NULL,NULL,"255234","[a_courant]",NULL,NULL,NULL,NULL
"60564","34","commun 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"62370","0","vil",,"e","s","es",NULL,NULL,NULL,NULL,"41217","[a_insignifiant]",NULL,NULL,NULL,NULL
"60564","34","commun 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"62370","0","vil",,"e","s","es",NULL,NULL,NULL,NULL,"41273","[a_médiocre]",NULL,NULL,NULL,NULL
"60564","34","commun 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"62370","0","vil",,"e","s","es",NULL,NULL,NULL,NULL,"41021","[a_fade]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"40978","[a_absolu]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"40985","[a_parfait]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"40988","[a_total]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"41155","[a_achevé]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"41156","[a_complet]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"41157","[a_radical]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18902","1","intégra","l","le","ux","les",NULL,NULL,NULL,NULL,"40986","[a_entier]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"40978","[a_absolu]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"40985","[a_parfait]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"40988","[a_total]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"41155","[a_achevé]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"41156","[a_complet]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"41157","[a_radical]",NULL,NULL,NULL,NULL
"60565","34","complet 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19876","1","exhausti","f","ve","fs","ves",NULL,NULL,NULL,NULL,"40986","[a_entier]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18112","0","brouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18479","1","emmêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"18853","1","inextricabl","e","e","es","es",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19070","0","mêl","é","ée","és","ées",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19820","1","incompréhensibl","e","e","es","es",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"19879","1","embrouill","é","ée","és","ées",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"40992","[a_incohérent]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41007","[a_imprévu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41083","[a_décousu]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41158","[a_chaotique]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41159","[a_compliqué]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41161","[a_imprévisible]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41162","[a_tortueux]",NULL,NULL,NULL,NULL
"60566","34","confus 1","a",NULL,NULL,NULL,NULL,NULL,NULL,"60629","0","bourbeu","x","se","x","ses",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60567","34","confus 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41116","[a_incertain]",NULL,NULL,NULL,NULL
"60567","34","confus 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60567","34","confus 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"19877","0","désordonn","é","ée","és","ées",NULL,NULL,NULL,NULL,"41164","[a_ambigu]",NULL,NULL,NULL,NULL
"60567","34","confus 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41116","[a_incertain]",NULL,NULL,NULL,NULL
"60567","34","confus 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60567","34","confus 2","a",NULL,NULL,NULL,NULL,NULL,NULL,"19878","1","anarchiqu","e","e","es","es",NULL,NULL,NULL,NULL,"41164","[a_ambigu]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41116","[a_incertain]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41165","[a_aléatoire]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41166","[a_flou]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41167","[a_imprécis]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"41168","[a_vague]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19880","1","indéfin","i","ie","is","ies",NULL,NULL,NULL,NULL,"348434","[a_problématique]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41116","[a_incertain]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41165","[a_aléatoire]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41166","[a_flou]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41167","[a_imprécis]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"41168","[a_vague]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19881","1","indétermin","é","ée","és","ées",NULL,NULL,NULL,NULL,"348434","[a_problématique]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41116","[a_incertain]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41165","[a_aléatoire]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41166","[a_flou]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41167","[a_imprécis]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"41168","[a_vague]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"19882","1","indistinc","t","te","ts","tes",NULL,NULL,NULL,NULL,"348434","[a_problématique]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"58894","1","inexprimé",,"e","s","es",NULL,NULL,NULL,NULL,"41116","[a_incertain]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"58894","1","inexprimé",,"e","s","es",NULL,NULL,NULL,NULL,"41160","[a_confus]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"58894","1","inexprimé",,"e","s","es",NULL,NULL,NULL,NULL,"41163","[a_trouble]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"58894","1","inexprimé",,"e","s","es",NULL,NULL,NULL,NULL,"41165","[a_aléatoire]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"58894","1","inexprimé",,"e","s","es",NULL,NULL,NULL,NULL,"41166","[a_flou]",NULL,NULL,NULL,NULL
"60568","34","confus 3","a",NULL,NULL,NULL,NULL,NULL,NULL,"58894","1","inexprimé",,"e","s","es",NULL,NULL,NULL,NULL,"41167","[a_imprécis]",NULL,NULL,NULL,NULL
